"logFC" "logCPM" "LR" "PValue" "FDR" "gene_name" "gene_type"
"ENSG00000258446" 2.26241455698572 -0.879390823226221 13.2464509669509 0.000273096435580995 0.0011398957925751 "AL133153.1" "processed_pseudogene"
"ENSG00000258458" 1.67561556969161 1.13670276335427 58.7888990673321 1.75528798567841e-14 4.20308107969075e-13 "AL160314.2" "lncRNA"
"ENSG00000258472" 3.23065536448273 -0.047339276164692 16.8194125904756 4.11106010849518e-05 0.000207185329721621 "AC005726.1" "protein_coding"
"ENSG00000258474" 3.63052269909066 1.09669204746727 46.9331897742939 7.34482793291829e-12 1.19885161327728e-10 "LINC02313" "lncRNA"
"ENSG00000258479" 2.10744421152283 0.172580968791569 15.8856350150546 6.72875023063842e-05 0.000323642020048379 "LINC00640" "lncRNA"
"ENSG00000258512" 2.14928363371221 2.18417176574141 21.7950524267227 3.03381449313654e-06 1.9272251414115e-05 "LINC00239" "lncRNA"
"ENSG00000258525" 2.40097069304903 -0.280795495694242 20.4066679825877 6.26112575353429e-06 3.74501772909949e-05 "AL049830.3" "lncRNA"
"ENSG00000258527" 3.65166320187002 1.32667811501358 50.445843608055 1.2249897102094e-12 2.2538444739134e-11 "ASB9P1" "processed_pseudogene"
"ENSG00000258559" 1.55624254295905 -0.535439795556442 29.0526030104905 7.04393918334329e-08 6.13341415913995e-07 "AC005519.1" "lncRNA"
"ENSG00000258604" -1.97737082332548 4.25214658460411 77.0484555252633 1.66814604637114e-18 6.48344428579431e-17 "AL161668.4" "lncRNA"
"ENSG00000258609" 3.70029223203184 0.636300218917262 25.5173449513611 4.38423759533142e-07 3.28962813038706e-06 "LINC-ROR" "lncRNA"
"ENSG00000258628" 2.14005192572176 1.46501163641092 16.6947565836584 4.39021728497628e-05 0.000220153719660069 "RHPN2P1" "unprocessed_pseudogene"
"ENSG00000258654" 2.4138963357041 -0.910786293368103 16.2878754646019 5.44109912912945e-05 0.000266699081132228 "AC026495.1" "lncRNA"
"ENSG00000258673" 2.63155721489627 -1.10424488724846 17.1585305376366 3.43861668707008e-05 0.000176132671592114 "LINC01397" "lncRNA"
"ENSG00000258689" 3.88146304163089 0.783963228860413 33.2234953321336 8.21518919920401e-09 8.32318122021503e-08 "LINC01269" "lncRNA"
"ENSG00000258694" -2.79728188130595 -1.24187270788789 27.5738124645387 1.51212227944386e-07 1.23768998570669e-06 "LINC02319" "lncRNA"
"ENSG00000258710" 4.24915877619778 0.403599749624589 10.8169578007954 0.00100574613708496 0.00364587526795645 "LINC01193" "lncRNA"
"ENSG00000258725" 1.83630065502862 0.218288462855197 47.4289008489943 5.70355519979041e-12 9.44116540390294e-11 "PRC1-AS1" "lncRNA"
"ENSG00000258727" 1.70266421767734 -0.827696776543874 24.292483787809 8.27613754633101e-07 5.89746301779132e-06 "AL135999.1" "lncRNA"
"ENSG00000258754" 3.69424639033564 0.479193557623226 12.1468440556648 0.000491709993485012 0.00193156200340866 "LINC01579" "lncRNA"
"ENSG00000258793" 1.94913033717425 3.22972956642305 24.5453188099457 7.25824605857739e-07 5.24237147179502e-06 "AL355102.4" "lncRNA"
"ENSG00000258815" 2.7707838684585 0.122899312659124 13.6684365957454 0.000218089440216754 0.000934033125213355 "LINC02820" "lncRNA"
"ENSG00000258837" 4.85262662903955 0.794148154835061 28.5975162017635 8.90963953034956e-08 7.62543461844335e-07 "AL133370.1" "lncRNA"
"ENSG00000258881" -1.98479432432885 -1.37239976989575 21.3530484158078 3.82012836645818e-06 2.38068465559115e-05 "AC007040.2" "protein_coding"
"ENSG00000258897" 3.83300826916879 -0.743292709049613 16.0197940674398 6.26836923167178e-05 0.000303154904714785 "EGLN3-AS1" "lncRNA"
"ENSG00000258907" 1.82284895902097 -1.26162203615561 10.5281233542285 0.00117571540055863 0.00419291136218479 "PSMB3P1" "processed_pseudogene"
"ENSG00000258910" 5.20016404015293 1.4300689908406 25.0515793387806 5.58170186106924e-07 4.11163472521661e-06 "LINC01956" "lncRNA"
"ENSG00000258913" -1.67624779219216 0.771065182611661 23.4283507284093 1.29653606049455e-06 8.8170767201223e-06 "LINC02691" "lncRNA"
"ENSG00000258927" 3.96812392956261 0.10650475633837 20.4632549163587 6.07871105652613e-06 3.64311193764165e-05 "AL133467.2" "lncRNA"
"ENSG00000258932" 4.60301874618588 0.0292455477047029 33.2192919934435 8.23296632877783e-09 8.33653865274656e-08 "AL390334.1" "transcribed_processed_pseudogene"
"ENSG00000258952" 1.88439758529506 -1.24790611927702 9.12529873279598 0.00252098715986216 0.0082408243935305 "SALRNA1" "lncRNA"
"ENSG00000258955" 3.56464595763889 -0.0337661814227567 31.5718993225353 1.92190685762145e-08 1.83459965044872e-07 "LINC00519" "lncRNA"
"ENSG00000258969" 5.20576431046623 0.0404633696586449 27.6678954976571 1.44033397594945e-07 1.18507623891525e-06 "LINC02307" "lncRNA"
"ENSG00000258976" 3.33064768081673 -0.0811921211274988 30.9938982253386 2.58840895971056e-08 2.42357063828871e-07 "AC013451.2" "lncRNA"
"ENSG00000259091" 1.75582071076564 -1.09079505140998 9.08822706290323 0.00257260140386478 0.00837861148050381 "LINC00517" "lncRNA"
"ENSG00000259153" 2.09971127038278 3.14066405371388 100.013163914849 1.51387509423594e-23 1.09038055150514e-21 "AC004816.1" "lncRNA"
"ENSG00000259222" 1.82329048650447 -1.34561576885723 9.09985636020565 0.0025562956917614 0.00833522769304145 "AC027088.2" "lncRNA"
"ENSG00000259230" 3.6496106874891 -0.721261718471592 23.9002159937928 1.01460377087226e-06 7.05847671261668e-06 "LINC02323" "lncRNA"
"ENSG00000259251" 2.47702299937983 -0.166636669871394 49.4849772289253 1.99896598014691e-12 3.53627992423552e-11 "AC104590.1" "lncRNA"
"ENSG00000259265" 2.66455245984648 -0.976511411280996 12.1784309605454 0.000483452933748679 0.00190221384652187 "AC027088.3" "lncRNA"
"ENSG00000259280" 1.93066676785635 -1.06981825618832 10.9493867680679 0.000936345989370231 0.00342402495820779 "AC018563.1" "lncRNA"
"ENSG00000259305" 1.8547384113761 -0.0353748643898901 38.5573603137401 5.31678839340062e-10 6.52263384484068e-09 "ZHX1-C8orf76" "protein_coding"
"ENSG00000259306" 2.25278219483064 -1.20707033041433 9.15006727051031 0.00248708922667264 0.00814957337704711 "AC020891.2" "lncRNA"
"ENSG00000259341" 2.30914223896173 -0.41398188108547 18.9897299099398 1.31423932888906e-05 7.3555661236512e-05 "AC015660.1" "lncRNA"
"ENSG00000259342" 2.62652618502971 0.386513802223404 16.7399906293883 4.28678160282475e-05 0.000215353527489816 "AC025580.1" "lncRNA"
"ENSG00000259349" 2.47876127082831 0.974836226692389 104.684746747819 1.43199181828651e-24 1.17874682529747e-22 "AC011921.1" "lncRNA"
"ENSG00000259359" -1.7521319741126 2.97460944305182 61.5111155933684 4.402507212392e-15 1.14399008100961e-13 "AC012409.1" "lncRNA"
"ENSG00000259436" 2.78777726918738 1.62849703037719 25.4101616683072 4.63470339313744e-07 3.45612916750785e-06 "AC010247.2" "lncRNA"
"ENSG00000259439" 6.13727554718368 0.737520365880603 37.7600536015333 8.00033430490203e-10 9.52197165909012e-09 "LINC01833" "lncRNA"
"ENSG00000259457" 2.75624567576638 -0.127082793635538 14.8439203062783 0.00011678390450687 0.000533455708758509 "AC100826.1" "lncRNA"
"ENSG00000259459" 2.29543364551359 -0.349262443726437 12.403153778646 0.000428609355108583 0.00170391589632926 "LINC02568" "lncRNA"
"ENSG00000259469" 1.94336196600173 -0.752474900208086 17.0198331031499 3.69914041075912e-05 0.000188387340138842 "AC084757.2" "lncRNA"
"ENSG00000259485" 4.96070598158597 1.47359386483536 22.0849265687231 2.60849996171621e-06 1.68070921388463e-05 "LINC02253" "lncRNA"
"ENSG00000259488" 2.44054950092112 0.597196592872712 67.6015521585906 2.00109970203674e-16 6.23001031592072e-15 "AC023355.1" "lncRNA"
"ENSG00000259503" 2.74678787515672 -0.941949221611277 16.5207616448146 4.81202743210879e-05 0.000238701021881636 "AC048383.1" "lncRNA"
"ENSG00000259518" 2.14898235862644 -1.23255934912046 9.75561340812817 0.00178775980048043 0.00607142562608665 "LINC01583" "lncRNA"
"ENSG00000259544" -1.57982871443489 -1.38918210030729 14.9268094444751 0.000111763395934993 0.000512211588929469 "AC021739.3" "lncRNA"
"ENSG00000259577" 1.6805682666066 2.36139472873081 26.8407632712284 2.20927750631949e-07 1.75451723379794e-06 "CERNA1" "lncRNA"
"ENSG00000259605" 1.81122722667007 0.0789714597694001 42.1904238358215 8.28044985874193e-11 1.15477760400381e-09 "AC074212.1" "lncRNA"
"ENSG00000259639" 3.56200028523154 -0.861369550780428 10.7627702563668 0.00103562254873086 0.00374368991649861 "AC021351.1" "lncRNA"
"ENSG00000259692" 1.81923521956266 0.92473221834707 11.3011007315923 0.000774611543747793 0.00289113444885756 "AC104041.1" "lncRNA"
"ENSG00000259705" 1.95504079795813 -0.358026744974757 22.2275349143827 2.4217572940981e-06 1.57098305098383e-05 "AC084757.3" "lncRNA"
"ENSG00000259712" 2.26864193404441 2.29683302823856 23.5092106624444 1.24317192616172e-06 8.48596917856274e-06 "AC023906.5" "lncRNA"
"ENSG00000259732" 1.65096508645592 0.266936882430563 23.9868677288907 9.69950213756655e-07 6.77639775011169e-06 "AC092757.2" "lncRNA"
"ENSG00000259772" 2.39610001649271 4.23117672764893 52.4338516125948 4.44987023080158e-13 8.69401180023295e-12 "AC012236.1" "lncRNA"
"ENSG00000259786" 3.67599482382153 1.96024685555022 20.0196488893207 7.66504833561325e-06 4.49150798435991e-05 "LINC02109" "lncRNA"
"ENSG00000259803" 3.82329215342752 4.5507564822951 18.581362393225 1.62804491400999e-05 8.94636064539459e-05 "SLC22A31" "protein_coding"
"ENSG00000259848" 4.45372865553811 -0.422874610836981 18.5962031922735 1.61541966099978e-05 8.8863993201929e-05 "AC097374.1" "transcribed_unprocessed_pseudogene"
"ENSG00000259867" 3.323536549898 3.26093905851772 45.2545182323777 1.7302091138073e-11 2.66475693849465e-10 "AC105411.1" "lncRNA"
"ENSG00000259868" 3.18484939235543 1.18702593844785 29.3264854798529 6.11541038660811e-08 5.39478766571716e-07 "AL163952.1" "lncRNA"
"ENSG00000259876" 4.32339327282214 0.361567994942157 33.9381406637459 5.68924084874096e-09 5.93122148334709e-08 "AC010333.1" "lncRNA"
"ENSG00000259878" 3.00626253023001 -0.829625811476607 13.3714084311129 0.000255489418489149 0.00107406153799358 "AC126323.3" "lncRNA"
"ENSG00000259881" -2.4513169393439 0.748694813870524 34.1039916982959 5.22439848356704e-09 5.47965586107966e-08 "AC092384.2" "lncRNA"
"ENSG00000259887" 2.29197344128428 -1.19900084104175 29.60974653419 5.28385828543164e-08 4.70813302944168e-07 "FIGNL2-DT" "lncRNA"
"ENSG00000259895" 1.71752499382911 -1.36315102088459 16.2560187008707 5.53335388251114e-05 0.000270709271279025 "AC106820.2" "lncRNA"
"ENSG00000259897" 4.39144447425861 0.00459935317739396 9.80936065509454 0.00173625855516735 0.0059203383252987 "FRG2JP" "unprocessed_pseudogene"
"ENSG00000259899" 4.35889527402617 0.165679947219155 35.1521270724802 3.04928160153004e-09 3.31512343267871e-08 "AC010333.2" "lncRNA"
"ENSG00000259905" -1.8923930961729 0.194775732043322 24.2135401331041 8.62239607822048e-07 6.11058305661579e-06 "PWRN1" "lncRNA"
"ENSG00000259907" 1.79346451343181 -1.30704973725343 8.96652062765344 0.00274971744267528 0.00887503270974973 "AC004817.2" "lncRNA"
"ENSG00000259996" 5.14215961545163 -0.00108310816326487 28.8787998266755 7.70516559748765e-08 6.6633065312123e-07 "RARRES2P8" "processed_pseudogene"
"ENSG00000260019" 2.97477748839483 -0.251714394959268 11.3674514476921 0.000747423628916451 0.00279852306499239 "LINC01992" "lncRNA"
"ENSG00000260027" 1.57623114791639 4.05052513111755 30.7296427055649 2.96599221972238e-08 2.75719548189864e-07 "HOXB7" "protein_coding"
"ENSG00000260051" 1.71603251510261 -0.908280190781198 22.0285150096515 2.68629778073932e-06 1.72654560443729e-05 "AL031600.1" "lncRNA"
"ENSG00000260062" 3.23207691114744 0.619671363623407 17.788610766851 2.46856506823383e-05 0.000130685985915059 "GOLGA2P11" "transcribed_unprocessed_pseudogene"
"ENSG00000260078" -2.06890969071105 -0.869360422482803 33.667363122767 6.53886040629169e-09 6.74338555706803e-08 "AC007342.3" "transcribed_unprocessed_pseudogene"
"ENSG00000260088" 2.50485071645855 1.11691357950785 23.4487237409272 1.28287801920441e-06 8.73237483126559e-06 "DDX59-AS1" "lncRNA"
"ENSG00000260095" 1.57292984463174 1.98483379625877 46.8039843226521 7.84537446195196e-12 1.27368040403988e-10 "AC106820.3" "lncRNA"
"ENSG00000260167" 1.67862907711091 -1.29168648376175 12.2256919695165 0.000471359087749845 0.00185785084086939 "AC093249.2" "lncRNA"
"ENSG00000260192" 2.35125135804239 -1.02652041032577 9.81065049339281 0.00173504126231523 0.00591729921677049 "LINC02240" "lncRNA"
"ENSG00000260209" 2.82136730977316 -0.97871016840633 23.9777250951811 9.74567076009352e-07 6.80210717673822e-06 "AP000842.3" "lncRNA"
"ENSG00000260220" 4.08818713311013 2.97792091936545 34.0716792932154 5.31187776813546e-09 5.56819159286992e-08 "CCDC187" "protein_coding"
"ENSG00000260230" 5.28194278977981 4.29095601502064 41.6566910534231 1.08792424580598e-10 1.4835739311421e-09 "FRRS1L" "protein_coding"
"ENSG00000260254" 2.97132903580035 0.203276985499539 28.5058147474268 9.34175123454724e-08 7.95857572319407e-07 "AP000997.3" "lncRNA"
"ENSG00000260261" 1.94943570901867 2.25688683967684 119.999650233122 6.32718375835311e-28 6.98124916753727e-26 "AC124944.2" "transcribed_unprocessed_pseudogene"
"ENSG00000260268" 2.28552450472672 -1.25344461404407 12.0667633735108 0.000513287360716006 0.00200698454129166 "LINC00919" "lncRNA"
"ENSG00000260284" 1.97350001271981 1.51535055118838 40.6598830290433 1.81168624923245e-10 2.39236167818797e-09 "TPSP2" "unprocessed_pseudogene"
"ENSG00000260285" 2.26514546548899 1.03582349674305 99.8209827688898 1.66813556672811e-23 1.19437848536089e-21 "AL133367.1" "lncRNA"
"ENSG00000260288" 1.76612255361047 0.0286768941837715 33.8349197855107 5.99923156718233e-09 6.22400986339771e-08 "AC019294.2" "lncRNA"
"ENSG00000260339" 1.85746374899114 1.66820647975279 53.2780981122165 2.8951654208362e-13 5.85500835330222e-12 "HEXA-AS1" "lncRNA"
"ENSG00000260362" -1.66155499137473 -1.12120190191723 12.0486304600487 0.000518304447580065 0.00202398555847719 "AC007218.1" "lncRNA"
"ENSG00000260386" 2.91515829170659 -0.812139692004438 25.185991775811 5.20589574230448e-07 3.85829361660668e-06 "LDC1P" "transcribed_unitary_pseudogene"
"ENSG00000260390" -1.98460851041367 -1.17028836942461 20.1595867217094 7.12422881835127e-06 4.20173241811486e-05 "AL360014.1" "lncRNA"
"ENSG00000260423" 2.04232755504671 1.84849077932636 55.5754155932552 8.99414357069959e-14 1.96684581783112e-12 "LINC02367" "lncRNA"
"ENSG00000260425" 1.64628361618359 -0.424468040387833 30.529613576885 3.28808915634471e-08 3.03023418290097e-07 "AL031709.1" "lncRNA"
"ENSG00000260426" 5.46547949897227 0.226395308573826 16.3058665276172 5.38968341594636e-05 0.000264536097461153 "AC008060.4" "lncRNA"
"ENSG00000260428" 3.42400554618052 0.759533839490488 125.540771810907 3.87545211571649e-29 4.75279686664271e-27 "SCX" "protein_coding"
"ENSG00000260442" 2.28934556797729 -1.25485742843589 28.8241703594538 7.92558359099459e-08 6.83875944703339e-07 "ATP2A1-AS1" "lncRNA"
"ENSG00000260493" 1.69578595462487 -0.610494611823534 16.5793915643018 4.66552545442546e-05 0.000232227121241051 "AC011773.4" "lncRNA"
"ENSG00000260495" 2.45303292415268 0.358919513712867 82.0139885157345 1.35126917102627e-19 5.9385499004146e-18 "AC009148.1" "lncRNA"
"ENSG00000260498" 1.89074851168944 -0.494215899567685 16.2888737940516 5.43823317346027e-05 0.000266666624922033 "AC126696.3" "lncRNA"
"ENSG00000260518" 5.87234239992774 5.29939554420407 83.130115108915 7.68263096223786e-20 3.51243308010323e-18 "BMS1P8" "transcribed_unprocessed_pseudogene"
"ENSG00000260573" 6.3953252116731 3.3811055568841 27.5021829743285 1.5691729178528e-07 1.28178546559349e-06 "AC007493.1" "lncRNA"
"ENSG00000260589" 2.40687542416349 1.00444645914121 90.5292553289246 1.82261970917315e-21 1.0502050486142e-19 "STAM-AS1" "lncRNA"
"ENSG00000260592" 3.26406902083937 -0.447107803288524 12.656198122568 0.000374322633682678 0.00150997732251527 "AC130456.3" "lncRNA"
"ENSG00000260601" 5.14078086126146 0.157456514214801 42.520465784623 6.99465005826466e-11 9.88372097178145e-10 "AC131391.1" "lncRNA"
"ENSG00000260604" 1.59597025899479 4.06742678925758 20.4129419726308 6.24063292902148e-06 3.73460626370605e-05 "AL590004.3" "lncRNA"
"ENSG00000260641" 3.53269475297404 1.12792789491468 27.8378673103964 1.31918718269757e-07 1.09307952337604e-06 "AC114811.2" "lncRNA"
"ENSG00000260644" 2.57267198104036 -0.524079828349738 15.6663499329 7.55565458535281e-05 0.000359096382695591 "HERC2P5" "transcribed_unprocessed_pseudogene"
"ENSG00000260646" 1.54758289592587 -0.944793496574528 15.4512039923241 8.46629913651677e-05 0.000398515462856192 "AL031705.1" "lncRNA"
"ENSG00000260725" 3.28374458124727 -0.795885340433272 9.31143538219646 0.00227728002160426 0.00752960579872998 "AC005307.1" "lncRNA"
"ENSG00000260729" 2.11606114759046 1.08235603879107 30.7431791550916 2.94537347069613e-08 2.73943126722368e-07 "AC009690.1" "protein_coding"
"ENSG00000260763" 2.8263107211031 -1.04494255315528 9.554360629502 0.00199474980477895 0.00669174869820539 "AC106799.3" "lncRNA"
"ENSG00000260777" 1.70934807208975 -0.81517568502791 10.4764006457949 0.0012090908727933 0.00429463872536885 "AC061975.1" "lncRNA"
"ENSG00000260793" 1.50168315844007 2.75389355107753 76.6279465145975 2.06398114176875e-18 7.95377700927255e-17 "AC003102.1" "lncRNA"
"ENSG00000260850" -1.69891640502163 4.46219189498109 37.1591228141624 1.08872215120104e-09 1.26712737450302e-08 "AC007344.1" "lncRNA"
"ENSG00000260857" 3.50395287805308 -0.786391832746234 12.980368267164 0.000314774049063288 0.00129318840595817 "AC018558.1" "lncRNA"
"ENSG00000260874" 2.59376026221857 -1.05474416112941 29.1576219032189 6.67227433301221e-08 5.8406132279401e-07 "AC106820.5" "lncRNA"
"ENSG00000260887" 3.34891126375459 1.09760378665112 22.0104312173408 2.71172681717767e-06 1.74103988663542e-05 "CASC22" "lncRNA"
"ENSG00000260924" 2.29884872134725 0.244587266203282 97.6974515687428 4.87449332776457e-23 3.32610868968386e-21 "LINC01311" "lncRNA"
"ENSG00000260930" 3.57762039297028 -0.21030006953481 18.7349236920474 1.50206178896473e-05 8.32463282461202e-05 "LINC01416" "lncRNA"
"ENSG00000260941" 1.58982482701562 2.00828645677285 43.6714197941103 3.88402684310412e-11 5.69212993264121e-10 "LINC00622" "lncRNA"
"ENSG00000260942" 2.38786760064579 1.60471853022986 169.644639910725 8.84669673371616e-39 2.45148044374527e-36 "CAPN10-DT" "lncRNA"
"ENSG00000260951" 6.47289719040677 2.12992300572027 12.5639079034178 0.000393268498603582 0.00157955739851832 "AC005100.1" "lncRNA"
"ENSG00000260958" 3.24403827616281 -0.980071456547115 17.3688646975483 3.07827543905155e-05 0.000159293623254469 "AC023824.3" "lncRNA"
"ENSG00000261008" 2.31126030781599 1.23660398739118 63.1594791533031 1.90629899873674e-15 5.23057898360866e-14 "LINC01572" "lncRNA"
"ENSG00000261010" 2.66346492403839 -1.16212251463713 11.6691797630615 0.000635440196682937 0.00242544211845465 "RARRES2P6" "processed_pseudogene"
"ENSG00000261039" 1.73562103846065 0.468788592063186 10.2943497776764 0.0013343816533991 0.00469419404981496 "LINC02544" "lncRNA"
"ENSG00000261040" 2.70319851418141 3.14873477866373 33.4829727238479 7.18906130461882e-09 7.35541472432265e-08 "WFDC21P" "transcribed_unitary_pseudogene"
"ENSG00000261046" 4.17955886675247 -0.230164616261166 11.2761943547038 0.000785073294433879 0.00292476864339535 "C2orf69P1" "processed_pseudogene"
"ENSG00000261054" 2.26272147717456 1.71365706819223 36.3519971816667 1.6471034164032e-09 1.86848440996415e-08 "AC036108.2" "lncRNA"
"ENSG00000261058" -2.62765232700647 2.48590628753409 74.7340153185817 5.38600967240327e-18 1.98494961541027e-16 "AC099508.2" "lncRNA"
"ENSG00000261060" 1.94112758258516 -1.03329769972677 10.0476952963046 0.00152538658001601 0.00528469729348741 "AL160286.2" "lncRNA"
"ENSG00000261067" 1.58942324221566 -1.30838680375693 16.9798875543318 3.77778903992546e-05 0.000192027399855361 "AC109460.3" "lncRNA"
"ENSG00000261103" -2.64464864336395 -1.1225060712214 66.9879736600998 2.73168504252311e-16 8.41790311788044e-15 "AC009063.3" "lncRNA"
"ENSG00000261105" 1.75903665175739 1.05761871509238 26.3680078079763 2.82175752669777e-07 2.19812489220291e-06 "LMO7-AS1" "lncRNA"
"ENSG00000261115" 2.68191807911938 4.54771059128718 42.0080334992599 9.0899209730257e-11 1.25847910465982e-09 "TMEM178B" "protein_coding"
"ENSG00000261121" 2.76493425196458 -0.871980383177708 14.876889036036 0.000114760388079487 0.000524740754210034 "LINC02473" "lncRNA"
"ENSG00000261126" 1.63461601780143 1.90389082511955 38.1198173416586 6.65309640261544e-10 8.02105787151587e-09 "RBFADN" "lncRNA"
"ENSG00000261127" 2.48803740438466 -1.20566801654941 9.68595409621213 0.00185681945452423 0.0062801083591432 "AC133548.2" "transcribed_processed_pseudogene"
"ENSG00000261136" 2.08765970104028 1.208399317754 90.8290864758497 1.56633836094988e-21 9.03968979981582e-20 "AC023908.3" "lncRNA"
"ENSG00000261150" 3.16760656633981 4.02736688980536 63.0329904906845 2.03273226696105e-15 5.54396799571398e-14 "EPPK1" "protein_coding"
"ENSG00000261153" 2.21561125771904 -1.21899127555493 9.01767243862334 0.00267381660733298 0.00866162918639965 "AC136428.3" "processed_pseudogene"
"ENSG00000261159" 2.22734605888129 2.64425081976297 67.3394497193351 2.28561864618182e-16 7.09147371581592e-15 "AC112484.3" "lncRNA"
"ENSG00000261168" 1.89427414257163 2.88500478225037 58.3563304133415 2.18691826550644e-14 5.17181237499344e-13 "AL592424.1" "lncRNA"
"ENSG00000261175" 3.6365233718473 2.09076645778949 25.9244652209605 3.55040796503841e-07 2.70877174314543e-06 "LINC02188" "lncRNA"
"ENSG00000261186" 1.60276935353085 1.2394575248821 33.0820418635997 8.83509793647591e-09 8.90896917200034e-08 "AC093642.2" "lncRNA"
"ENSG00000261192" 2.97119723316128 -0.85441010744255 30.4507350149727 3.42453551670366e-08 3.15038174839988e-07 "RNF126P1" "transcribed_processed_pseudogene"
"ENSG00000261208" -1.70210974113918 -1.03699049209492 21.5141172630181 3.51233452440019e-06 2.20133383235931e-05 "AL365475.1" "processed_pseudogene"
"ENSG00000261209" 2.59475869223701 -1.05631700813471 18.75413231359 1.48700791297858e-05 8.24749797540648e-05 "SULT1C2P2" "unprocessed_pseudogene"
"ENSG00000261210" 2.33655036925314 -0.0101390131606684 17.4757245430405 2.9099976408797e-05 0.000151427500518311 "CLEC19A" "protein_coding"
"ENSG00000261220" 1.78070369899166 3.30168429838366 62.6950626173956 2.41319871811842e-15 6.52282402579425e-14 "AC103706.1" "lncRNA"
"ENSG00000261239" 5.46656125896581 2.69687848058903 10.708125318718 0.0010666605272312 0.00384249715183288 "ANKRD26P1" "transcribed_unprocessed_pseudogene"
"ENSG00000261268" 1.87024576226262 -0.50596566606681 9.28809695819808 0.00230647647444876 0.00761573608322398 "AC112236.1" "lncRNA"
"ENSG00000261296" 2.12950171957134 -0.368139138866641 9.80612609648495 0.0017393149973739 0.00592797612615435 "AC126323.6" "lncRNA"
"ENSG00000261308" 1.68163062190287 0.698703623342429 31.2384064016207 2.28206273975845e-08 2.1561988421648e-07 "FIGNL2" "protein_coding"
"ENSG00000261319" 4.56457570499399 0.120933831337904 50.265192707432 1.3431083648093e-12 2.44882856609454e-11 "LINC02152" "lncRNA"
"ENSG00000261341" 1.59905752040096 -0.716430194604187 11.5019573688905 0.000695229395984934 0.0026253534072245 "AC010325.1" "protein_coding"
"ENSG00000261342" 2.65818547124188 -0.470344456704639 40.2973385265779 2.18105899392879e-10 2.83983581558856e-09 "AC006538.1" "lncRNA"
"ENSG00000261357" 2.44775335519706 -0.402694909256894 32.9565214765558 9.42430832938903e-09 9.4741572047951e-08 "AC099518.2" "lncRNA"
"ENSG00000261379" 3.22429155923071 0.0799513176114748 41.8359547596875 9.92612359195653e-11 1.36281297376907e-09 "AC010735.1" "lncRNA"
"ENSG00000261426" 5.0379166045774 1.24824389066827 11.1949927232173 0.000820183592874199 0.00304152463018963 "AC144833.1" "lncRNA"
"ENSG00000261429" -1.58770425477199 -1.31076636654693 10.2802961704389 0.00134458362199321 0.00472779252828124 "DPPA2P4" "processed_pseudogene"
"ENSG00000261460" 1.5499579830506 -0.345666835480453 21.8253666694218 2.98625857106076e-06 1.90016077805568e-05 "AC009690.2" "lncRNA"
"ENSG00000261469" -1.90916422546801 1.58104946991111 59.3885996225 1.29416648370446e-14 3.1529968820859e-13 "AC020978.4" "lncRNA"
"ENSG00000261522" 1.71099467909794 -0.717073755472384 8.96943759795607 0.00274533089446652 0.00886323877623882 "AL845331.2" "transcribed_unprocessed_pseudogene"
"ENSG00000261555" 2.04392717807655 -1.30462781887268 10.0975382183615 0.00148467525191526 0.00515990390806853 "AC025277.1" "lncRNA"
"ENSG00000261575" 2.50399971441816 -0.113739243254956 48.9479216078321 2.62849623821988e-12 4.5588648802494e-11 "AC005829.1" "transcribed_unprocessed_pseudogene"
"ENSG00000261580" 2.6621389942568 -1.162639033084 18.4790574176159 1.71781581183459e-05 9.39415965432471e-05 "ENPP7P13" "processed_pseudogene"
"ENSG00000261594" 3.2606135005831 1.01058162983263 44.5584602140001 2.46874399380955e-11 3.72167257970433e-10 "TPBGL" "protein_coding"
"ENSG00000261599" 1.99585830732049 -1.0937545145349 13.8998148148596 0.000192817465216359 0.00083555769426036 "HERC2P8" "transcribed_unprocessed_pseudogene"
"ENSG00000261634" 2.6456942146743 -0.811081682387193 17.220442611979 3.32835518122402e-05 0.000170894796935804 "AC026992.2" "lncRNA"
"ENSG00000261637" 1.55503495257396 1.3109096901106 23.7780817538245 1.08106528325493e-06 7.47357662301221e-06 "LINC02127" "lncRNA"
"ENSG00000261664" 1.83126307117899 -1.18036086818768 13.3057031112126 0.000264600048279847 0.00110838291629434 "TTC39A-AS1" "lncRNA"
"ENSG00000261693" 1.90082138204255 -0.738897521679958 15.5044967402127 8.23092159387942e-05 0.000388392934849106 "AC134682.1" "lncRNA"
"ENSG00000261713" 6.35312087314625 2.59713156386126 26.2267805228703 3.03583117493511e-07 2.3512632276791e-06 "SSTR5-AS1" "lncRNA"
"ENSG00000261716" 2.09057284305878 4.54649793310673 120.172191265585 5.80011535122562e-28 6.45858856947366e-26 "H2BC20P" "transcribed_unprocessed_pseudogene"
"ENSG00000261742" 3.20671801606705 -0.751834824336694 12.6430824340015 0.000376957924229705 0.00151993220120654 "LINC00922" "lncRNA"
"ENSG00000261761" 6.82486668284709 1.69660703956195 44.5574071479068 2.4700722162638e-11 3.72212916241561e-10 "LINC02616" "lncRNA"
"ENSG00000261780" -1.94075504753622 -1.26990662831458 10.7587687411088 0.00103786406326556 0.00375029896084046 "LINC02582" "lncRNA"
"ENSG00000261787" 2.32984647758035 -1.24379862979416 15.2701174006285 9.3178995461618e-05 0.000434432406145928 "TCF24" "protein_coding"
